Query,Date,user,Tweet,Img_present,Likes,commnets,retweet,tags,mentions,url_count,length
once upon a time,"1:28 AM · Apr 8, 2020",Son43@43Son43·Apr 8,"Once upon a time, Lina the technoscientist set sail for adventure. An old occult spy told Lina a story. 'Listen well' she said to Lina, 'to this mysterious tale. ' Once upon a time, Azra the time lumberjack went to seek her forture. Azra went home.'",0,,,,,,0,249
once upon a time,"1:28 AM · Apr 8, 2020",Casey K@lyricalarrow·Apr 8,Replying to @lyricalarrow @mguggenheim and @than05438405You know what did fit though? Once upon a time an angry archer fell in love with a dorky IT girl. #Olicity #ArrowGIF666,1,66,,6,"#Olicity,#Arrow","@lyricalarrow,@mguggenheim,@than05438405",0,175
once upon a time,"1:17 AM · Apr 8, 2020",Jeffrey MacAskill@Jeffrey_MacAsk·Apr 8,"Once upon a time, C the professional programming language went to seek their forture. C found an ancient book and opened it.  As C read, the book told a mysterious tale: Once upon a time, Java the professional difficult language left his home. Java went home.",0,,,,,,0,259
once upon a time,"1:08 AM · Apr 8, 2020",Botmaster General@BotsandXanax·Apr 8,"Once upon a time, Nora the creep drug addict left their home. An old obsessed drug addict told Nora a story. 'Listen well' she said to Nora, 'to this aroused by Randi tale. ' Once upon a time, Nora the creep lunatic went to seek their forture. Nora went home.'",0,,,,,,0,260
once upon a time,"1:07 AM · Apr 8, 2020",Homestuck Tech Support@yoitscro·Apr 8,"For #hs11th Fantroll Day.

Once upon a time I wanted to make a homestuck news fansite, to make official and fan content more easier to find. Sadly, I lost the confidence to go through with it, at least for awhile. 

Here's the mascot I designed. Her name's Braken Neuuse.1543186",1,186,15,43,#hs11th,,0,278
once upon a time,"10:21 PM · Apr 7, 2020",Pjemming365@gmail.com@JemmingPaula·Apr 7,"Replying to @LindseyGrahamSCOnce upon a time, Republicans used to care about the military and the troops. Would never think of sending a sailor or soldier unprotected in harm's way. Would pray for them, tie yellow ribbons around trees for them. Demand the best medical care for them. ONCE UPON A TIME1324",0,24,1,3,,@LindseyGrahamSC,0,304
once upon a time,"9:59 PM · Apr 7, 2020",Giovanni Proietti@Gvnn80·Apr 7,"Il consiglio di oggi: Once Upon a Time in the West (C’era una volta il West-1968)
“How can you trust a man who wears both a belt and suspenders? The man can't even trust his own pants”
@TATJANASL @EvaArriagaD @skipbolden @colebrax @CinemaSpicy @ElisabettaIori3
#cinemagvnn #Leone63998",1,98,6,39,"#cinemagvnn,#Leone","@TATJANASL,@EvaArriagaD,@skipbolden,@colebrax,@CinemaSpicy,@ElisabettaIori3",0,284
once upon a time,"8:13 PM · Apr 7, 2020",aaliyah@MadeiraProdigy·Apr 7,Once upon a time in England.527225,1,225,5,27,,,0,34
once upon a time,"7:45 PM · Apr 7, 2020",Gaz Smyth@CamulosOgma·Apr 7,"Once upon a time, the American President was a Geordie. I shouldn’t say once upon a time, he’s the guy on the 1 dollar bill.",0,,,,,,0,124
once upon a time,"7:18 PM · Apr 7, 2020",twicon@twicon·Apr 7,"Once upon a time, Yuuma the superscientist set out for adventure. Yuuma found an ancient book and opened it.  As Yuuma read, the book told an enchanting saga: Once upon a time, Azra the gentleman detective went to seek her forture. Azra went home.",0,,,,,,0,247
once upon a time,"6:31 PM · Apr 7, 2020",M I C A S A @koredebello·Apr 7,Quarantine got me thinking... did you know that once upon a time there was no time ?! 1741418,0,418,17,41,,,0,93
once upon a time,"6:16 PM · Apr 7, 2020",Son43@43Son43·Apr 7,"Once upon a time, Darcy the professional pirate left his home. Darcy found an ancient book and opened it.  As Darcy read, the book told an eerie legend: Once upon a time, Arjun the time detective set sail for adventure. Arjun went home.",0,,,,,,0,236
once upon a time,"5:57 PM · Apr 7, 2020",Botmaster General@BotsandXanax·Apr 7,"Once upon a time, Nora the insane lunatic set sail for adventure. An old insane brat told Nora a story. 'Listen well' she said to Nora, 'to this fat legend. ' Once upon a time, Nora the creep lunatic set sail for adventure. Nora went home.'",0,,,,,,0,240
once upon a time,"5:43 PM · Apr 7, 2020",VERSUS@vsrsus·Apr 7,Once upon a time at Lyon in 2004. Karim Benzema and Hatem Ben Arfa. The Banlieue ballers. The drip video O.G. and the mercurial talent who tore the Barclays to shreds whenever he felt like it. Streets will never forget Lyon’s bagsman brotherhood. Or this photoshoot.128161,1,161,1,28,,,0,272
once upon a time,"5:38 PM · Apr 7, 2020",Jeffrey MacAskill@Jeffrey_MacAsk·Apr 7,"Once upon a time, C the experimental programming language left their home. C found an ancient book and opened it.  As C read, the book told a strange story: Once upon a time, C the bug-fixing difficult language set out for adventures. C went home.",0,,,,,,0,247
once upon a time,"5:23 PM · Apr 7, 2020",Mmusi Maimane@MmusiMaimane·Apr 7,"If “once upon a time” was a person! This fairytale is the shakiest one I have ever read. 

Why delete the picture and avoid media and news publications all day, this could have been said at 8am today.121101484",1,484,121,101,,,0,209
once upon a time,"4:52 PM · Apr 7, 2020",J.N@SanghiFan·Apr 7,"Replying to @barri_ismail @moingenious and 2 othersKashmir wasn't a part of India at that time.... Never mind u never understand this
Once upon a time....
Once upon a time....
Terrorism is common in Kashmir
Stone pelting is common in Kashmir,
Then article 370 removed 2",0,2,,,,"@barri_ismail,@moingenious",0,269
once upon a time,"4:49 PM · Apr 7, 2020",Aavishkar@aavishhkar·Apr 7,"Some of favourite BGMs in Hindi films :

Chennai Express, Dabangg, Once Upon A Time In Mumbai, ZNMD, Om Shanti Om, Krrish, Singham, Kabir Singh etc

BGM made these film more interesting.4622178",0,178,46,22,,,0,193
once upon a time,"11:54 AM · Apr 7, 2020","so sad, 너무² sad...@jellyfishjaehw1·Apr 7",Once upon a time2103204,1,204,2,103,,,0,23
once upon a time,"11:50 AM · Apr 7, 2020",랑군@ysteaa·Apr 7,"190520 Once Upon a Time Showcase

#러블리즈 #Lovelyz
#이미주 #미주 #승아 #Mijoo #ミジュ
@Official_LVLZ
207258",0,258,,207,"#러블리즈,#Lovelyz,#이미주,#미주,#승아,#Mijoo,#ミジュ",@Official_LVLZ,0,95
once upon a time,"10:20 AM · Apr 7, 2020",Emily Carey@TheEmilyCarey·Apr 7,"aaaand it’s OUT! Anastasia: Once Upon a Time is available in the US on itunes, amazon and all other major VOD platforms NOW! 1613144",0,144,16,13,,,0,132
once upon a time,"8:59 AM · Apr 7, 2020",𝒜 ♎︎@vampiresflair·Apr 7,"Day 5. Favorite villains

Rumplestiltskin (Once Upon a Time)
Michael Langdon (AHS: Apocalypse)
Void Stiles (Teen Wolf)
Peter Pan (Bonus di Once Upon a Time) 

29",0,9,2,,,,0,161
once upon a time,"8:33 AM · Apr 7, 2020",Renegade Kangaroo@renegade_roo·Apr 7,"A long time ago, once upon a time... You had your first fursona... You brought it to life and in a sense became bound to you. The best part of you.. Then one day you changed fursonas... It understood. While your old fursona is locked away into the abyss of the internet,17862",0,62,17,8,,,0,275
once upon a time,"8:29 AM · Apr 7, 2020",Botmaster General@BotsandXanax·Apr 7,"Once upon a time, Nora the creep transtrender set sail for adventure. Nora found an ancient book and opened it.  As Nora read, the book told a crazed story: Once upon a time, Nora the insane transtrender went to seek her forture. Nora went home.",0,,,,,,0,245
once upon a time,"7:36 AM · Apr 7, 2020",SATYA @abey_satya·Apr 7,"Once upon a time India has spine  
Indira Gandhi 
#hydroxychloriquine #HowdyModi67192911",0,911,67,192,"#hydroxychloriquine,#HowdyModi",,0,88
once upon a time,"7:02 AM · Apr 7, 2020",MKURUZENZI™ @Mkuruzenzi·Apr 7,Once upon a time i was a photographer  and i shot this kanjunju @msirybreezy3668,0,68,3,6,,@msirybreezy,0,80
once upon a time,"6:52 AM · Apr 7, 2020",Sanghamitra@AudaciousQuest·Apr 7,Had someone run away with his mother's jewelry once upon a time in Gujarat? Was that true?Quote TweetANI@ANI · Apr 6Our mothers & sisters gave their jewellery during wars in the past. The current situation is in no means less than a war. It is a war to save humanity. I appeal to every BJP worker to contribute to PM-CARES Fund & motivate 40 others for the same: Prime Minister Narendra Modi2341117,0,117,23,41,,,0,398
once upon a time,"2:26 AM · Apr 7, 2020",Col Ashok; Veteran@ashokkmrsingh·Apr 7,"#Coronavirus A Story. Once upon a time, there was a sookha in a huge jungle... Only powerful animals controlled water and food resources. Rest wr deing in hunger and thirsty. Powerfuls got worried if rest of animals die from where they get their food? So an Assembly was called3920",0,20,3,9,#Coronavirus,,0,281
once upon a time,"2:25 AM · Apr 7, 2020","sincerely, ivy marie.@sincerely__ivy·Apr 7",Is the quarantine finally pushing me to start Once Upon a Time?GIF301119,1,119,30,1,,,0,72
once upon a time,"1:27 AM · Apr 7, 2020",Fran @Dailter_Fran·Apr 7,When Leonardo di Caprio points at the TV in Once Upon A Time In Hollywood.21274,0,74,2,12,,,0,79
once upon a time,"12:31 AM · Apr 7, 2020",Norma@Norma11009·Apr 7,I had never seen any of those once upon a time movies. Yesterday I was watching once upon a time in Hollywood and holly shit. It’s like this cool calm movie then they hit you with some crazy shit. I was shook.,0,,,,,,0,209
once upon a time,"10:57 PM · Apr 6, 2020",Twitter Moments@TwitterMoments·Apr 6,"It’s a real missed opportunity that Tarantino didn’t have DiCaprio open the movie by saying, “Once upon a time in Hollywood … ""GIFHahaRick Dalton and the sweet satisfaction of spotting the obvious1835",1,35,1,8,,,0,200
once upon a time,"10:40 PM · Apr 6, 2020",Pjemming365@gmail.com@JemmingPaula·Apr 6,"Replying to @RawStoryOnce upon a time, Republicans used to respect the military, support the troops. Tied yellow ribbons around trees, prayed for them when they were in harms way. Would never send them into combat unprotected, and demanded the best medical care. Once upon a time.6",0,6,,,,@RawStory,0,281
once upon a time,"9:37 PM · Apr 6, 2020", italymystery-swanqueen @italymystery·Apr 6,"Pick me up - queststar - Once Upon a Time (TV) [Archive of Our Own] - Chapters: 1/1 Fandom: Once Upon a Time (TV) Rating: General Audiences Warnings: No Archive Warnings Apply Relationships: Evil Queen | Regina Mills/Emma Swan Characters: Emma...Pick me up - queststar - Once Upon a Time (TV) [Archive of Our Own]An Archive of Our Own, a project of the Organization for Transformative Works Chapters: 1/1 Fandom: Once Upon a Time (TV) Rating: General Audiences Warnings: No Archive Warnings Apply Relationships...italymystery-swanqueen.tumblr.com",0,,,,,,2,546
once upon a time,"9:05 PM · Apr 6, 2020",Kaleb Horton@kalebhorton·Apr 6,"In this era of ""I wonder if I'll ever get to go to a restaurant again,"" I'm keenly thankful to Once Upon a Time in Hollywood for providing me with a 2.5 hour ""just hanging out at Musso & Frank"" simulator.3293",0,93,3,2,,,0,208
once upon a time,"8:41 PM · Apr 6, 2020",Bubu Stępień ⎊⧗۞४✪@ughtkala·Apr 6,"5. ""Once Upon a Time ... in Hollywood/Pewnego razu... w Hollywood""

jako: ""Once upon a time..""216150",0,150,2,16,,,0,100
once upon a time,"8:40 PM · Apr 6, 2020",Steady Flyer@SteadyFlyer·Apr 6,When I see Leonardo DiCaprio in Once Upon a Time in Hollywood1692,1,92,,16,,,0,65
once upon a time,"6:16 PM · Apr 6, 2020",Nivedita Tiwari@TiwariNivedita·Apr 6,Once upon a time I was graced with the role of playing Shiva’s consort Parvati.862024.6K,1,4.6K,86,202,,,0,88
once upon a time,"6:10 PM · Apr 6, 2020",David Sirota@davidsirota·Apr 6,"Watched “Once Upon A Time In Hollywood” last nite and I have an honest question: what is the military utility of a flamethrower? Like, is it just for showmanship or is it actually a weapon with a special utility?31447917",1,917,314,47,,,0,220
once upon a time,"4:52 PM · Apr 6, 2020",Steven Hyden@Steven_Hyden·Apr 6,Me whenever someone on Twitter references ONCE UPON A TIME IN HOLLYWOOD.212138,1,138,2,12,,,0,78
once upon a time,"4:05 PM · Apr 6, 2020",altin@AAdemi32·Apr 6,When you're watching Once Upon a Time in Hollywood and you see yourself once upon a time in hollywood14,1,4,1,,,,0,103
once upon a time,"1:23 PM · Apr 6, 2020",Panda@ppandaagg·Apr 6,DAY103 Once upon a time in the Hundred acre wood ...1162258,0,258,1,162,,,0,59
once upon a time,"12:17 PM · Apr 6, 2020",twicon@twicon·Apr 6,"Once upon a time, Arjun the technoscientist set out for adventure. An old erotic wizard told Arjun a story. 'Listen well' she said to Arjun, 'to this strange tale. ' Once upon a time, Azra the superlumberjack left her home. Azra went home.'",0,,,,,,0,240
once upon a time,"12:11 PM · Apr 6, 2020",ALESSIA (Henry’s B-Day Week)@always_mourning·Apr 6,"6 Ships

Joyce/Hopper (Stranger Things)
David/Regina (Once Upon A Time)
Sharon/Dennis (EastEnders)
Emma/Regina (Once Upon A Time)
Den/Angie (EastEnders)
Mick/Linda (EastEnders)

(If we’re going by romantic ships)The following media includes potentially sensitive content. Change settingsView",0,,,,,,0,291
once upon a time,"12:08 PM · Apr 6, 2020",Deepak Singh@smarket·Apr 6,"Highly Educated people never become great Leaders. Because the arrogance and ego of their knowledge prevent them from connecting to people which is the key requirement for becoming a great leader. 

Once upon a time, somebody told me: People don't buy products...they buy people.42691",0,91,4,26,,,0,284
once upon a time,"11:36 AM · Apr 6, 2020",Rajiv Malhotra@RajivMessage·Apr 6,"I agree with @desertfox61I that @BDUTT was once upon a time a great media person. Should have maintained her autonomy & not let success ==> mediocrity ==> sepoy ==> sellout ==> hypocrisy.Quote Tweetgab.ai/TheCol@desertfox61I · Apr 6Replying to @BDUTT @RajivMessage and 3 othersI saw the clip 

Absolutely disagreed with everything you said 

&

Sorry but you are not even a shadow of what you were at one point of time1157185",0,185,11,57,,"@desertfox61I,@BDUTT",0,425
once upon a time,"8:36 AM · Apr 6, 2020",/ᐠ｡‸｡ᐟ\ ﾉ@nyanxian·Apr 6,"lwj, yanli, jc n nhs being cloud reccesses buddies !!!! god my brain was so big , once upon a time524129",1,129,5,24,,,0,104
once upon a time,"7:27 AM · Apr 6, 2020",Long live the music of Bill Withers@CBTriplett·Apr 6,"Finally saw Once Upon A Time In Hollywood, Leo is great but it was hard to imagine him among McQueen & Bronson. Tarantino's movies best to least best:
1.  Pulp Fiction
2.  Hateful 8
3.  Jackie Brown
4.  Django
5.  Inglourious
6.  Reservoir Dogs
7.  KB1
8.  KB2
9  Once Upon A Time",0,,,,,,0,280
once upon a time,"6:00 AM · Apr 6, 2020",Entertainment Weekly@EW·Apr 6,Who else is still thinking about Brad Pitt's shirtless 'Once Upon a Time in Hollywood' scene?Quentin Tarantino on how Brad Pitt perfected his shirtless 'Once Upon a Time in Hollywood' sceneDirector discussed moment from movie on Amy Schumer's podcast.ew.com1224156,1,156,12,24,,,2,264
once upon a time,"4:41 AM · Apr 6, 2020",Blossom@TheTallBae·Apr 6,"“Once upon a time people roamed the streets freely..”

“Really grandma? Outside?”1851",0,51,,18,,,0,85
once upon a time,"4:06 AM · Apr 6, 2020", Daddy Big Eye @RaphsLaughs·Apr 6,Replying to @porchcollapseI LOVE ONCE UPON A TIME I still gotta listen all thru Ulysses but once upon a time has certified bangers all thru11,0,1,1,,,@porchcollapse,0,141
once upon a time,"3:58 AM · Apr 6, 2020",Jeffrey MacAskill@Jeffrey_MacAsk·Apr 6,"Once upon a time, C the complicated programming language set out for adventures. C found an ancient book and opened it.  As C read, the book told a portentous saga: Once upon a time, Python the professional programming language went to seek her forture. Python went home.",0,,,,,,0,271
once upon a time,"3:44 AM · Apr 6, 2020",Maya Reed@MayaRee56706599·Apr 6,"Once upon a time, Yuuma the superpirate set sail for adventure. An old paleodoctor told Yuuma a story. 'Listen well' she said to Yuuma, 'to this eerie tale. ' Once upon a time, Mia the erotic wizard set sail for adventure. Mia went home.'",0,,,,,,0,238
once upon a time,"3:18 AM · Apr 6, 2020",Portlus Glam@PortlusGlam·Apr 6,"Replying to @MsMariaTLol  wrote an article about it once upon a time (before I got caught in Rudy’s crosshairs) —> wish someone would get those damn filings!DIRTY LAUNDRY: Giuliani’s finances while serving as Trump’s Cybersecurity Advisor are being hung…Rudy Giuliani has earned $14 million since January 2017. How much of that was paid by foreign governments, and what did it get them?medium.com2251",0,51,,22,,@MsMariaT,2,400
once upon a time,"3:03 AM · Apr 6, 2020",J-O-W-I@green06purple·Apr 6,"once upon a time, there was a princess who had an envious and traitor friend. she backstabbed and double-crossed the princess multiple times but the princess still tried to remember all the good in her. she forgave her every damn time. she never forsake her.

a gem, indeed.778149",0,149,7,78,,,0,280
once upon a time,"2:40 AM · Apr 6, 2020",C Pam Zhang@cpamzhang·Apr 6,"Cheesy giveaway
Once upon a time, I had a gorgeous  seal made for book tour. Now that there's no tour, I'd still love to stamp your book for you, from afar!

2 ways to win:

1. RT + pic of your receipt for my book = chance for a stamped, signed book plate in the mail

OR728118",0,118,7,28,,,0,277
once upon a time,"9:09 PM · Apr 5, 2020",S.O.S. Little Mix@SOSLittleMixBR·Apr 5,Once Upon A Time — Black Magic211111,1,111,2,11,,,0,36
once upon a time,"9:05 PM · Apr 5, 2020",Simona Mangiante Papadopoulos@simonamangiante·Apr 5,"Once upon a time in Chicago, a week after our wedding, we were alone against the world fighting a system bigger than us! Here we were in our studio planning how to get @GeorgePapa19 the real story outz we succeeded!  Love is strength. Happy spot in hard times2031214",1,214,20,31,,@GeorgePapa19,0,266
once upon a time,"8:08 PM · Apr 5, 2020",Glerum Music@GlerumMusic·Apr 5,Yo-Yo Ma / Yo-Yo Ma Plays Ennio Morricone / Once Upon A Time In America Main Theme (Sergio Leone Suite: Once Upon A Time In America) / Ennio Morricone / 2004 / Sony Classical,1,,,,,,0,174
once upon a time,"5:53 PM · Apr 5, 2020",Scaryspookycoin@scaryspookycoin·Apr 5,"Psssst, hey @reaper70sex. I heard you have birthday today. I also heard you wanted some old men snuggling once upon a time. So I made a little somethin', somethin' for ya :3c hope you like it *flies away with the breeze*

#overwatch #reaper76 #gabrielreyes #jackmorrison275348",1,348,2,75,"#overwatch,#reaper76,#gabrielreyes,#jackmorrison",@reaper70sex,0,276
once upon a time,"5:39 PM · Apr 5, 2020",Botmaster General@BotsandXanax·Apr 5,"Once upon a time, Nora the obsessed brat set sail for adventure. Nora found an ancient book and opened it.  As Nora read, the book told a spoiled tale: Once upon a time, Nora the creep drug addict set sail for adventure. Nora went home.",0,,,,,,0,236
once upon a time,"4:30 PM · Apr 5, 2020",NBA@NBA·Apr 5,"""Once upon a time...""

#20HoopClass inductee, Kobe Bryant.7:216.3M views1385.2K17.4K",1,17.4K,138,5.2K,#20HoopClass,,0,84
once upon a time,"4:05 PM · Apr 5, 2020",Daz?@HomeProbably·Apr 5,"Once upon a time it really mattered.

The end.1128216",0,216,1,128,,,0,53
once upon a time,"3:59 PM · Apr 5, 2020",firda  范丞丞 @orangegummy_·Apr 5,"today we'll remind everybody that once upon a time, a legendary monster rookie group was born
happy anniversary our nine stars
these last 2 years have been the happiest, and even after your d* u keep making us happy and ur sparkle still hasn't gone out0:183.3K viewsFrom firda  范丞丞 2127162",1,162,2,127,,,0,289
once upon a time,"3:21 PM · Apr 5, 2020",Timoh @timothee256·Apr 5,"Once upon a Time
Someone said.... Gospel musicians who shoot videos on top of mountain think they're getting closer to God.. 43560",0,60,4,35,,,0,130
once upon a time,"2:47 PM · Apr 5, 2020",céline@selinndere·Apr 5,"once upon a time, it was paradise
once upon a time, i was paralyzed
think i’m gonna miss these harbor lights
but it's time to let it go
once upon a time, it was made for us
woke up one day, it had turned to dust
baby, we were found, but now we're lost
so it's time to let it go6",0,6,,,,,0,278
once upon a time,"9:27 AM · Apr 5, 2020",#NGUWE@Adrienne_Foo·Apr 5,"#Nguwe is finally OUT! I can’t believe I’m on a Scorpion Kings project!!! 
Blessings. 

Please download it and enjoy track 5 
Thank you for everything guys. 

Scorpion Kings

Once Upon A Time In Lockdown 

http://datafilehost.com/d/72081adf
http://sendspace.com/file/z2q04w Quote Tweet#NGUWE@Adrienne_Foo · Apr 31:02#Nguwe Show this thread15184312",0,312,15,184,#Nguwe,,2,347
once upon a time,"7:58 AM · Apr 5, 2020",Levina@LevinaNeythiri·Apr 5,"Re-plugging my article on NADIMARG MASSACRE and how INDIAN ARMY's military intel guys went abt head hunting the terrorists who killed 24 members frm a family, including a toddler. 

Operation- BAKHPURA!

Kashmir once upon a time Op Bakhpura– Hunting down terrorists who massacred Kashmiri Pandits in NadimargIn Nadimarg, Kashmir, the once bustling home of Bhats, a Kashmiri Pandit family, is now a dilapidated house. 24 members of the Bhat family– 11 men, equal number of women and two toddlers, were kill…resonantnews.com35215290",0,290,35,215,,,2,530
once upon a time,"7:06 AM · Apr 5, 2020",riri (kinda nsfr!)@saintchangkyun·Apr 5,"once upon a time, in a kingdom far, far away, there lived seven brothers.

[or, alternatively: me editing monsta x into becoming fairy tale paintings—a thread!]264361.1K",0,1.1K,26,436,,,0,169
once upon a time,"7:06 AM · Apr 5, 2020",Son43@43Son43·Apr 5,"Once upon a time, Lina the superwizard left her home. Lina found an ancient book and opened it.  As Lina read, the book told a portentous saga: Once upon a time, Izzi the occult ballerina set out for adventure. Izzi went home.",0,,,,,,0,226
once upon a time,"6:14 AM · Apr 5, 2020",Film Review@FilmReview8·Apr 5,"فیلم‌های #سرجو_لئونه در کانال 

The Colossus of Rhodes (1961)
A Fistful of Dollars (1964)
For a Few Dollars More (1965)
The Good, the Bad and the Ugly (1966)
Once Upon a Time in the West (1968)
Duck, You Sucker (1971)
Once Upon a Time in America (1984)
https://t.me/filmreview/6828235",0,35,,2,#سرجو_لئونه,,1,284
once upon a time,"5:38 AM · Apr 5, 2020",Jeffrey MacAskill@Jeffrey_MacAsk·Apr 5,"Once upon a time, C the outstanding programming language left their home. C found an ancient book and opened it.  As C read, the book told an eerie story: Once upon a time, C++ the complicated phenomenal language went to seek his forture. C++ went home.1",0,,,1,,,0,254
once upon a time,"5:03 AM · Apr 5, 2020",Miles Voci@milesvincentv·Apr 5,If you haven’t seen Once Upon a Time in Hollywood go watch Once Upon a Time in Hollywood110,0,10,,1,,,0,91
once upon a time,"4:17 AM · Apr 5, 2020",Lisa Graas † Passionist † #Catholic@CatholicLisa·Apr 5,What's the difference between a northern fairytale and a southern fairytale? A northern fairytale begins 'Once upon a time…' A southern fairytale begins 'Y'all ain't gonna believe this…'2429,0,29,2,4,,,0,190
once upon a time,"4:17 AM · Apr 5, 2020",twicon@twicon·Apr 5,"Once upon a time, Lina the cyberdetective set sail for adventure. An old supercaptain told Lina a story. 'Listen well' she said to Lina, 'to this mysterious legend. ' Once upon a time, Mia the cyberpriest set out for adventure. Mia went home.'",0,,,,,,0,243
once upon a time,"4:15 AM · Apr 5, 2020",roy @roy_·Apr 5,"Bueno, yo también quiero jugar:

R Reservoir Dogs
O Once upon a Time in Hollywood
D Django Unchained
R Raiders of the Lost Ark
I Inglorius Basterds
G Grindhouse
O Once Upon a Time in the WestQuote TweetLarry Zbyszko@TheReelAnderson · Apr 1Name an movie for every letter in your first name. First movie that comes to mind. 

A - Amelie
N - No Country FOM
D - Doctor Zhivago
E - Exorcist
R - Rounders 
S - Searching For Bobby Fisher
O - OldBoy
N - Nightmare on Elm Street

the last one was took me a second15",0,5,1,,,,0,506
once upon a time,"1:57 AM · Apr 5, 2020",HomeCon@homeconofficial·Apr 5,".@AdelaideKane: Reign, This Is Us, Teen Wolf, Once Upon a Time523109",1,109,5,23,,@AdelaideKane,0,68
once upon a time,"1:36 AM · Apr 5, 2020",Alicia Morford@AliciaMorford·Apr 5,"Fairytales: ""Once upon a time.. And they lived happily ever after."" Reality: ""They lived happily ever after.. once upon a time.""",0,,,,,,0,128
once upon a time,"1:11 AM · Apr 5, 2020",Scorpion Kings Live At Sun Arena 9 Aug@DjMaphorisa·Apr 5,"Scorpion Kings

Once Upon A Time In Lockdown 

https://datafilehost.com/d/72081adf
https://sendspace.com/file/z2q04w1577142.5K",1,2.5K,157,714,,,2,126
once upon a time,"12:41 AM · Apr 5, 2020",Personagens fdp que amamos@PersonagFoda·Apr 5,Regina Mills - Once Upon A Time4206658,1,658,4,206,,,0,38
once upon a time,"12:18 AM · Apr 5, 2020",twicon@twicon·Apr 5,"Once upon a time, Darcy the occult spy left their home. An old cyberlumberjack told Darcy a story. 'Listen well' she said to Darcy, 'to this mysterious tale. ' Once upon a time, Lina the occult ballerina went to seek his forture. Lina went home.'",0,,,,,,0,246
once upon a time,"11:00 PM · Apr 4, 2020",broccoli rob @turnip_tops·Apr 4,lol once upon a time this clown was a self-described revolutionary socialist and on the national leadership of a socialist organization229100,0,100,22,9,,,0,141
once upon a time,"10:56 PM · Apr 4, 2020",Lia@lifeisforkedup·Apr 4,"2019: Once Upon a Time in Hollywood

2020: Once Upon a Time Outside488196",0,196,4,88,,,0,73
once upon a time,"10:40 PM · Apr 4, 2020",Photos of Football@photosofootball·Apr 4,"Once upon a time at Lille  

Hazard | Chedjou | Aubameyang180369",0,369,1,80,,,0,64
once upon a time,"10:35 PM · Apr 4, 2020",Cedar Point@cedarpoint·Apr 4,"Once upon a time along the midways of Cedar Point, guests could visit the Baby Animal Farm and even take a baby pet home with them. #CP1501026236",1,236,10,26,#CP150,,0,145
once upon a time,"9:16 PM · Apr 4, 2020",twicon@twicon·Apr 4,"Once upon a time, Azra the erotic ballerina set out for adventure. Azra found an ancient book and opened it.  As Azra read, the book told a strange story: Once upon a time, Chiaki the gentleman pirate went to seek her forture. Chiaki went home.",0,,,,,,0,244
once upon a time,"9:15 PM · Apr 4, 2020",Ashley Norris@ashleyrhys·Apr 4,"Replying to @i_am_furrIt’s all right, I’ll blitz Once Upon a Time in America tomorrow. And maybe Once Upon a Time in the West. Any other 3-4 hours to fill day?! 

Oh god I envy you, please let me know if it’s the mental I need right now.1",0,1,,,,@i_am_furr,0,238
once upon a time,"8:13 PM · Apr 4, 2020",Taurai Tsungu - Change Veteran@tauraitsungu·Apr 4,"Once upon a time, this is what @DMwonzora had to say about .... well, never Mind. What do I know about legality?
@ChidzidziG @TsunguAlice @Wamagaisa @nelsonchamisa @RaphaelMakumbe2:0217.8K views46102184",1,184,46,102,,"@DMwonzora,@ChidzidziG,@TsunguAlice,@Wamagaisa,@nelsonchamisa,@RaphaelMakumbe",0,202
once upon a time,"5:21 PM · Apr 4, 2020",whrsmymnd #ThelmaCampeã@borocoxinho·Apr 4,"Once upon a time, it was paradise
Once upon a time, I was paralyzed
Think I'm gonna miss these harbor lights
But it's time to let it go2",1,2,,,,,0,136
once upon a time,"4:28 PM · Apr 4, 2020",Sobahle@i_malz·Apr 4,"Once upon a time in Joburg , I met a girl in a taxi rank. I bought her yoghurt then we exchanged numbers and I saw her saving my number as Taxi Yoghurt. 
#LockdownSA

(A Thread)2673209",0,209,26,73,#LockdownSA,,0,184
once upon a time,"4:05 PM · Apr 4, 2020",riri (kinda nsfr!)@saintchangkyun·Apr 4,i should complete them to make this into a series  once upon a time... in a kingdom far far away... there lived seven brothers.........Quote Tweetriri (kinda nsfr!)@saintchangkyun · Apr 4so i edited shownu into a painting and-Show this thread9651,0,51,9,6,,,0,246
once upon a time,"3:45 PM · Apr 4, 2020",ShaggyBoy @ShaggyBoyoffl·Apr 4,Once upon a time in Kollywood 563354,0,354,5,63,,,0,36
once upon a time,"3:07 PM · Apr 4, 2020",Keith Roberts@akroberts7·Apr 4,"Replying to @PaulRoberto66 @CarolineFlint and 3 othersNot many left but there are one or two like the guy I voted for once upon a time-Andy Burnham. I supported Denis Healy once upon a time- the last time the Party was hijacked by irresponsible, unpatriotic loonies....probably before you were born sonny",0,,,,,"@PaulRoberto66,@CarolineFlint",0,304
once upon a time,"2:56 PM · Apr 4, 2020",Son43@43Son43·Apr 4,"Once upon a time, Chiaki the technoscientist went to seek their forture. Chiaki found an ancient book and opened it.  As Chiaki read, the book told a mysterious tale: Once upon a time, Chiaki the space wizard went to seek her forture. Chiaki went home.",0,,,,,,0,252
