Query,Date,user,Tweet,Img_present,Likes,commnets,retweet,tags,mentions,url_count,length
4 Years of FAN,"5:58 PM · Jul 3, 2019",Rodger Sherman@rodger,"it all makes sense: Canada aficionado Kawhi Leonard is going to sign with the Raptors on July 4, disrupting the holiday for American teams/fans, as payback for years of the NBA inconveniencing Canadians by making Canada Day the start of free agency422226",0,226,4,22,,,0,254
4 Years of FAN,"9:20 PM · Jul 1, 2019",Shen Ye@shen,"So today I officially start my new position as Head of Product Marketing at HTC. Just 4 years ago I joined as the guy who was fixing tech issues and doing demos.

To all the devs and fans who have supported us, you are all amazing and I wouldn't be here without you, so thank you!2451113.2K",0,3.2K,245,111,,,0,290
4 Years of FAN,"6:27 PM · Jul 1, 2019",Matt Dowell@TheMattDowell,"15-year old Coco Gauff beats Venus Williams 6-4, 6-4 in the first round of Wimbledon.

As a fan of tennis, I’m so happy to see the great champ Gauff becomes.

As someone who’s loved Venus for 20 years, that was hard to watch. That felt like the end.1723140",0,140,17,23,,,0,256
4 Years of FAN,"12:12 AM · Jul 1, 2019",isabella@bellasgfg,"After a little less than 4 years of being a fan of shawn, i finally visited the place that will forever hold such a special place in my heart. i love you @ShawnMendes548542",1,542,5,48,,@ShawnMendes,0,172
4 Years of FAN,"2:07 PM · Jun 29, 2019",ManUnitedTalk@ManUnitedTalk,"How do Arsenal fans have this kind of energy? Their last PL title? 03/04. Twitter was two years away from being a thing. 4 Olympic games since. Janet Jackson performed in the SuperBowl. Shark Tale was released in cinemas. Like a blind man laughing at someone for wearing glasses.Quote TweetWalid Arsenal @1Walid1 · Jun 28, 2019Looolll. This was meant to be an iconic moment in United’s return to the big time. 

 https://twitter.com/TarekTamo/status/1009027616400134145/video/1…1387407",0,407,13,87,,,0,485
4 Years of FAN,"2:06 PM · Jun 29, 2019",9321x@donghoyuyu,"Staff who received gifts from BaekHo fan support wrote his 1st tweet after 4 years to thank DongHo fans so cute 
“Last week,NU’EST fans were invited to the press con of BaekHo's ""Let’s go Man SooRo."" They gave a lot of snacks to the staffs.1145187",0,187,1,145,,,0,247
4 Years of FAN,"2:01 PM · Jun 21, 2019",Keith Smith@KeithSmithNBA,"So much Nikola Vucevic stuff from Celtics fans...

I live in Orlando and am at a ton of Magic stuff. I love Vuc. Huge fan of his game and him as a person. Legit one of the best guys I've covered.

I'm also not remotely sold that Boston should give him 4 years at $20M+ per year.6974728",0,728,69,74,,,0,285
4 Years of FAN,"6:31 AM · Jun 21, 2019",Nicola Palios@NicolaPalios,Replying to @Anthony_Hornsby and @carolinebarker@TranmereRovers have been doing this for the last 4 years with fans and players contributing to allow thousands of people to attend games who would not otherwise be able to. Already more than 500 season tickets have been paid for by donation this season alone...1031248,0,248,10,31,,"@Anthony_Hornsby,@carolinebarker,@TranmereRovers",0,317
4 Years of FAN,"6:54 AM · Jun 20, 2019",Kai Rhapsody@kairhapsody,"Kai pls tell me! How can you be so handsome,so cute and so hot at the same time? Your charm is out of this world! You're so rare! So rare!!!
I've been a fan of you for 4 years and I'm still shocking when I see you! 
#KAI #카이 #엑소카이1162256",0,256,1,162,"#KAI,#카이,#엑소카이",,0,237
4 Years of FAN,"9:27 PM · Jun 17, 2019",Nathaniel Wade@TheNateWade_22,Ok #ChiefsKindgom I need your help!! This is my mother who is a HUGE chiefs fan. I’m wanting to take her to go meet some of the players and coach Reid and take a tour of arrowhead. She’s been battling stage 4 Pancreatic cancer for 3 years so please help me out!!! Thank you11116195,1,195,11,116,#ChiefsKindgom,,0,281
4 Years of FAN,"6:19 AM · Jun 17, 2019",smelly kappa boy @ChaseYoungGames,"I’m tired of waiting 4+ years after launch for fan hacks of games to make me feel inclusive with the way I would like to play. These games that are about fanservice to the player should not just be for the straight male audience. We are here too, paying money.1116",0,16,1,1,,,0,264
4 Years of FAN,"4:31 AM · Jun 16, 2019",𝙅𝙤𝙨𝙝@jarrr_7,"I wanna thank all my brothers who I had the privilege to play alongside these past 4 years. I wanna thank my mom for always being there to watch me play. But most of all, I wanna thank Janie, for being my biggest supporter and my most beautiful fan. Until time baseball 974",0,74,,9,,,0,273
4 Years of FAN,"4:34 PM · Jun 15, 2019",Ajithmania ᴺᴷᴾ@satisravindran,"Most of #Thala fans want #Thala60 on Diwali next year. More than 4 years without #ThalaDiwali. Imagine Solo release on Diwali. Record breaking BO will be irrevocable. @BoneyKapoor kindly consider this request. V can discover #ThalaAjith true BO potential 

#ElectrifyingNKPTrailerQuote TweetTIMOROUS ENIGMA(VALIMAI)@enigma_timorous · Jun 15, 2019#Thala should go back to releasing films for Diwali from next year.With #Viswasam Tamilnadu la #Thala #Ajith number 1 nu prove paniyachu it's time for us also to benefit from the DIWALI SOLO RELEASEADVANTAGE because Overseas markets & other states also Diwali time is beneficialShow this thread379183",0,183,3,79,"#Thala,#Thala60,#ThalaDiwali,#ThalaAjith,#ElectrifyingNKPTrailer",@BoneyKapoor,0,646
4 Years of FAN,"1:14 PM · Jun 15, 2019",Aaron Colquitt@aaron_colquitt,"Hey @Braves this is my Momaw at last years NLDS game 4. She is the biggest braves fan ever, she has watched all but a handful of games,  live or recorded since 1981. Is there anyway you guys could do something special for her 85th birthday coming up in August? #ChopOn #GoBraves662149",1,149,6,62,"#ChopOn,#GoBraves",@Braves,0,284
4 Years of FAN,"4:12 AM · Jun 14, 2019",IamDBELLZ161 NBA2k20@TheRealDBELLZ,Shoutout to the #Warriors I’ve seen these dudes beat Lebron 3 out of 4 years so as a fan of Kyrie and Lebron I’m Glad the #Raptors won but I truly hope KD & Klay come back strong but not to win anymore chips #NBAFinals2019 #TheCommittee161123,0,3,1,2,"#Warriors,#Raptors,#NBAFinals2019,#TheCommittee161",,0,242
4 Years of FAN,"4:46 PM · Jun 13, 2019",Killing (213) Time (212) Between (404) Thoughts@OnlyOneGod28,A receiving room full of redshirt freshman’s and redshirt sophomores and a junior. 9 receivers with 3 and 4 years left of eligibility. But the other fan bases and negative writers say one kid is going to break the program. I’m confused?917106,1,106,9,17,,,0,242
4 Years of FAN,"3:07 AM · Jun 6, 2019",Peter Hartlaub@peterhartlaub,"What I see in the front row: 

Two celebrities who never bought 4 tickets, 4 hot dogs and 4 bags of chips for $40 during the down years.

Bay @Warriors fans ride with @TooShort @E40 @MistahFAB @MCHammerQuote TweetJessica Christian@jachristian · Jun 6, 2019Beyonce and Jay-Z are sitting courtside at Oracle Arena for #NBAFinals Game 3 @warriors vs. @raptors @sfchronicle @SportingGreenSF #DubNationShow this thread1017177",0,177,10,17,,"@Warriors,@TooShort,@E40,@MistahFAB,@MCHammer",0,420
4 Years of FAN,"11:13 AM · Jun 5, 2019",The Knicks Wall@TheKnicksWall,"20 years ago today, Larry Johnson (@TheRealLJ2) gifted Knicks fans the infamous 4-Point Play to beat the Pacers in Game 3 of the 1999 Eastern Conference Finals. 

The Knicks were down 3, 91-88, then LJ drilled this to put them ahead 92-91 to win the game.0:3980.9K viewsFrom NBA on ESPN1471302",1,302,14,71,,@TheRealLJ2,0,293
4 Years of FAN,"3:06 AM · Jun 4, 2019",Andrew Bridgman@bridgmandrew,not a fan of the latest season of Chernobyl. suddenly they’re turning Reactor No. 4 into a villain after years of providing safe clean energy to the Ukraine? lazy writing24146,0,146,,24,,,0,175
4 Years of FAN,"7:40 AM · Jun 3, 2019",Keiiii⁷@Kmthyng_tata,"“I never dreamed about success.  I worked for it.” – Estee Lauder

Thank you for being an inspiration to me all throughout my 4 years of being a fan, an ARMY. I love you so much 

Ps. I told you we would be successful together 
#ARMYSelcaDay
#ARSD31129",0,29,3,11,"#ARMYSelcaDay,#ARSD",,0,252
4 Years of FAN,"11:10 PM · Jun 2, 2019",Eamonn@Eamonn_Matthews,Not a better group of fans or a better school to play for! Thank you everyone who reps @StBonaventure for all of your support this weekend!!it means more to all of us on @SBURugby than you guys know! Thank you for a great 4 years!!820253,0,253,8,20,,"@StBonaventure,@SBURugby",0,237
4 Years of FAN,"11:18 AM · Jun 2, 2019",MR DT ©@MrDtAFC,"Liverpool fans do my head in at the best of times but there’s no way I cannot praise them for the season they have had, we should be looking at them and using that as an inspiration, look where they were 4/5 years ago, they sold players and reinvested it wisely.1604765.1K",0,5.1K,160,476,,,0,272
4 Years of FAN,"12:18 AM · May 31, 2019",@OlIyCFC,"Arsenal fans love to talk about their 13 titles. Let's take a look. 5 of them were won in an era where Adolf Hitler was TIME Man of the Year, 5 more when footballers were basically paid alcoholics and the only 3 legitimate titles were under a man you all hounded out for 4 years.327150",0,150,3,27,,,0,285
4 Years of FAN,"4:43 PM · May 29, 2019",Talia  SEPHIROTH APOLOGIST  Mirai@TaliaMirai,"Me, preparing for at least 4 years of madsXnorman fan artGIF19",1,9,1,,,,0,62
4 Years of FAN,"4:12 PM · May 29, 2019",Ben DuBose@BenDuBose,"I think a lot of #Rockets fans underrate Capela's value as an asset.

1.) He had a very good season, just a bad series vs. the Warriors
2.) Most teams aren't focused 100% on taking down GSW in 2020
3.) He's 25 years old and on a great contract, under club control for 4 more years2954300",0,300,29,54,#Rockets,,0,287
4 Years of FAN,"10:07 PM · May 27, 2019",A Little Royal@alittlebitroyal,"Black folks are not stupid, but it seems the media and Trump think we are. I’m no fan of Biden and really hope he doesn’t win the nomination, but if he does, I’ll vote for him. No way in hell I’m gonna give the racist in the WH another 4 years to continue hurting my community.Quote TweetSahil Kapur@sahilkapur · May 27, 2019If Biden is the nominee, Trump is going to use the ‘94 crime bill to try and depress black turnout, a la Hillary Clinton and “superpredators.”

Any Democrat would crush Trump among African Americans but low turnout hurt Dems badly in MI WI PA.Show this thread1590342",0,342,15,90,,,0,591
4 Years of FAN,"6:19 PM · May 20, 2019",Retro Gaming Geek@retrogaminggeek,"Lego Ideas is 10 years old, a site that let's you vote on fan designs to be made into Lego products. To celebrate they're letting us vote on 4 sets that didn't make it to production. One of these is a set of Sega arcade cabinets.

Vote, make this happen.

https://ideas.lego.com/blogs/a4ae09b6-0d4c-4307-9da8-3ee9f3d368d6/post/c9233086-9edf-405f-8f48-7d37c86f8901…15185425",1,425,15,185,,,1,372
4 Years of FAN,"3:06 AM · May 20, 2019",Geekdom101@EmperorBigD,"I predict in 4 years, they will make a theatrical apology movie called ""Game of Thrones: Death and Rebirth"", then later make one called ""End of Game of Thrones"" where they do it right and people are happy. 

(Hardcore anime fans will get this joke)631641.2K",0,1.2K,63,164,,,0,257
4 Years of FAN,"2:28 AM · May 19, 2019",Ram@ramprasad_c,"Some fantasies of casteist CBN fans I am overhearing at a party
1. BJP will win less than 180
2. CBN will be PM
3. CBN will lock up KCR and Jagan
4. KCR Govt will not last more than 2 years as truth about ‘EVM hacking’ will come out once CBN is PM81248848",0,848,81,248,,,0,255
4 Years of FAN,"2:08 PM · May 18, 2019",miles@moonpetale,"Cheol said ""wah a lot of people (carats) came"". Even after 4 years he's still amazed when svt's box is filled with fans ㅠㅠ1:5018.7K viewsFrom 호시:호화로운 시간2305556",1,556,2,305,,,0,159
4 Years of FAN,"11:39 AM · May 18, 2019","Archmage Derek, Beast Master Ph.D.@ArchmageDerek","For all of you #dnd fans, if you don't like addressing hit points mid game, use the scale we've used for the past 5 years: The Boromir scale. 

Uninjured: 0 arrows Boromir
Wounded: 1 arrow Boromir
Bloodied: 2 arrows Boromir
Dying: 3 arrows Boromir 
Fucked: 4 arrows Boromir194171.2K",0,1.2K,19,417,#dnd,,0,282
4 Years of FAN,"10:22 AM · May 18, 2019",aykaywrites@itsakyo,"My Kpop fandom stats

Fan age: 10 years +
First group stanned: SNSD
Current ult group(s): SNSD
Number of albums: a few shelves full...
Concerts attended: 35 solo, 6 combined
Fanmeetings attended: 4
Lightstick owned: 11 (not counting repeats)

What is yours?458261",0,261,4,58,,,0,263
4 Years of FAN,"3:23 AM · May 18, 2019",Alex Pawlowski@AlexSourGraps,"For those of you watching Inside the NBA and wondering why the Bucks fans are chanting “4 more years,” it’s because Malcolm Brogdon is nicknamed “The President” on account of the dead-on impression he did of Barack Obama as a rookie.

It’s not because they’re all Trump fans.2347",0,47,2,3,,,0,279
4 Years of FAN,"9:11 PM · May 17, 2019",char@charzz_97,@RipItUpTheShow was FREAKING AMAZING! From being fans of @mcflyharry @JayMcGuiness @AstonMerrygold & @louissmith1989 for years and supporting them through Strictly! All 4 SO INCREDIBLY TALENTED! Dunno how the whole cast dance that long with that much energy! I wanna dance again!943,1,43,,9,,"@RipItUpTheShow,@mcflyharry,@JayMcGuiness,@AstonMerrygold,@louissmith1989",0,282
4 Years of FAN,"7:10 PM · May 17, 2019",LABC@LondonBooster,"Sara Humpal placed 2nd at the state tennis tournament! We’re London Proud of you Sara!

Coach Wescott would like to thank all of Sara’s fan club and supporters for a great 4 years!@cclondonpirates643",1,43,,6,,,0,199
4 Years of FAN,"6:36 PM · May 17, 2019",Nidhi @Nids0209,"Been ur fan from almost 4 years and I m so happy to see the growth of urs as an actor and as a person. Forever a fan of urs....
#HappyBirthdayShivangiJoshi1111",0,11,,11,#HappyBirthdayShivangiJoshi,,0,159
4 Years of FAN,"11:44 AM · May 16, 2019",Phil viva la republic@pwwingman,"#BobHawkeRIP 
 I was living in Melbourne many years ago I was shopping in Forest Hills & Bob Hawke was doing a walk through, not why I was there
Observations 
1/ small in stature, I always thought he was tall
2/ he was a giant of a man
3/ huge Keating fan
4/ Hawke remains a giant619",0,19,,6,#BobHawkeRIP,,0,283
4 Years of FAN,"9:01 AM · May 16, 2019",아이나♡@taeina_army,"me as a kpop fan

kpop fan age:4 years 
first group ever stan:@BTS_twt
current ult groups:BTS,Monsta X,SVT,Got7,Winner,Btob,TXT
number of albums:25
concerts attended:1(SVT)
lightstick owned:1(Army bomb)

Hbu?6540",0,40,6,5,,@BTS_twt,0,212
4 Years of FAN,"3:40 AM · May 16, 2019",Patrick Dela Rosa B. 𖧵⁷@kcirtapaledasor,"Replying to @BangtanNan and @BTS_twtOh such a fun thread

kpop fan age: 3 years, 8 months 
first group ever stan: @BTS_twt 
current ult groups: BTS 
number of albums/DVDs: 25+
concerts attended: 4 (2 BTS)
lightstick owned: just a Keyring one 

I’m 24 and a engineer.538574",0,574,5,38,,"@BangtanNan,@BTS_twt,@BTS_twt",0,272
4 Years of FAN,"2:17 AM · May 16, 2019",Marian Catholic Baseball@MCHS_Baseball0,"Congratulations to the 2019 Seniors on a great 4 years of school and baseball! 

And a special thanks to our #SpartyDeck super fans for all the support over the last few years! 

#AllAboard 21173",0,73,2,11,"#SpartyDeck,#AllAboard",,0,195
4 Years of FAN,"11:11 PM · May 15, 2019",KangDaniEl 강다니Danity@happydanielfan,"me as a kpop fan

kpop fan age : 11 years
first group ever stan : BigBang
current ult group : Soloist Kang Daniel
number of album/s : 20+?
concert/s attended : 4
lightstick owned : 0
+ slogans owned: 3 (all Daniel )

how about you?Quote TweetMomo  Danity Danity  #𝟚𝕌@momo_chan85 · May 15, 2019me as a kpop fan

kpop fan age : 9 years
first group ever stan : W1
current ult group : Soloist Kang Daniel
number of album/s : 8
concert/s attended : 3
lightstick owned : 0
+ slogans owned: 2 (both Daniel )

how about you? https://twitter.com/azipeach_danity/status/1128691507437772800…426",0,26,,4,,,0,583
4 Years of FAN,"6:37 PM · May 15, 2019",4Everthankful2BTS ⁷ @4Evrthkful2BTS,"Replying to @BangtanNan and @BTS_twtkpop fan age: 2.5 years
first group ever stan: @BTS_twt 
current ult groups: @BTS_twt 
number of albums: 17
concerts attended: 4 & BBMAs
lightstick owned: 2
 I’m 43 and a Finance Manager848",0,48,,8,,"@BangtanNan,@BTS_twt,@BTS_twt,@BTS_twt",0,225
4 Years of FAN,"5:47 PM · May 15, 2019",. テミンの짝궁 | ダイヤモンド テム’ @DiamondTaem,"me as a k-pop fan:

k-pop fan age: 5 years
first group to stan: SHINee
current ult group: SHINee
number of albums: 74 (the many versions of japanese singles included lol)
concerts attended: SuJu: 1 / D&E: 2 / Yesung: 1 / SMTOWN: 4 / SHINee: 7 / Taemin: 3 
lightstick owned: ↑each129",0,29,,1,,,0,282
4 Years of FAN,"1:48 PM · May 15, 2019",krista⁷ @daintyjimn,"stole this from my tl

me as a kpop fan

k-pop fan age: almost 4 years 
first group ever stan: twice
current ult groups: bts, everglow, izone, got7
number of albums: 1
concerts attended: 0
lightstick owned: 0

hbu??13720249",0,249,137,20,,,0,223
4 Years of FAN,"1:33 PM · May 15, 2019",ɢᴛғᴏ₁₉₉₆ @aerin96,"Me as a kpop fan

Kpop fan age: 10 years
First group ever stanned: 4 minute
Current ult groups:  Blackpink 
Groups stanned: Twice, Red velvet etc
Number of albums:  Waley
Concerts attended: Waley 
lightstick owned: Waley, me iz poor. 

drop yours below!  ctto2340",0,40,2,3,,,0,263
4 Years of FAN,"1:01 PM · May 15, 2019",Josh@jgm822,"Very true. If no free agents come, we’re looking at:
DSJ
Dot
RJ
Knox 
Mitch

Trier and frank on the bench. With 6 1st rounder over the next 4 years and plenty of cap space. This is far from a bad time to be a Knicks fanQuote TweetNYK-NYJ-NYY-4Life@knicksjets4life · May 15, 2019Good morning.

The Knicks have:

 -A top 3 pick 

- The most cap space in the NBA

 - A rookie drafted in the 2nd round who turned out to
 be a stud

- A chance to sign 2 of the top 10 NBA players in FA

- 2 future 1st rd picks from the KP trade.

Have a great day.
316",0,6,3,1,,,0,547
4 Years of FAN,"11:49 AM · May 15, 2019",𖧵ren@txtangels,"me as a kpop fan

kpop fan age: two years
first group ever stanned: BTS
current ult groups: BTS and TXT
# groups stanned: 4(but I came back to bts and started stanning txt)
number of albums:2(tear&persona)
concert/s attended: 0 :((
lightstick/s owned: 1

whats yours ?
ctto12641",0,41,12,6,,,0,278
4 Years of FAN,"11:37 AM · May 15, 2019", ᶨᵘˡᵘˢ́ ¹²⁷@minnssin,"jak wy macie aniołki?

ja: 

kpop fan age: 4 years
the first group ever stan: 24k
current ult groups: nct, ateez, the boyz, stray kids, astro, seventeen, mx, mamamoo
number of albums: 9
concerts attended: 1
lightstick owned: 016130",0,30,16,1,,,0,231
4 Years of FAN,"10:34 AM · May 15, 2019",𝗰𝗲𝗱𝗶𝗲 ☆@exolixir,"me as a kpop fan

kpop fan age: 6 years i think (since ‘13, ‘15-present)
first group ever stan: exo
current ult groups: exo
number of albums: 20+ ????
concerts attended: 4
lightstick owned: 2

nakikiuso lang ako :<228",0,28,2,,,,0,217
4 Years of FAN,"7:03 AM · May 15, 2019",taeil@taeilsdior,"(most definitely stole this from somewhere)

me as a k-pop fan, a thrilling story:

how long you’ve been a fan: 4 years
first group to stan: EXO
current ult groups: NCT 
number of albums: 3
concerts attended: 5
lightstick owned: 0

how about you guys 18",0,8,1,,,,0,253
4 Years of FAN,"6:58 AM · May 15, 2019",BANGTWICEDAY⁷⁺⁹@armyoncecult,"no one asked but-

me as a kpop fan★

kpop fan age: 4 to 7 years (stopped somewhere in the mid) 
first group ever stan: @follow_2PM
current ult groups: @BTS_twt @JYPETWICE 
number of albums: 20+
concert attended: --
number of lightstick: 2132",0,32,1,,,"@follow_2PM,@BTS_twt,@JYPETWICE",0,242
4 Years of FAN,"11:51 PM · May 13, 2019",Anthony@G4TN7,"2 years ago, I joined a Discord for fans of Illenium and after a few months, he actually joined and got 1 random fan to play PUBG with him and I got to be the lucky 1. Jump to now, I've met him at 4 shows and he's a close friend of mine all because of Discord 
#DiscordMoments22401.3K",1,1.3K,22,40,#DiscordMoments,,0,284
4 Years of FAN,"10:56 PM · May 13, 2019",Nick Fradiani@nickfradiani,"So incredibly crazy to think this moment was exactly 4 years ago! I’m still so thankful for that day and the entire @americanidol experience. I use these anniversary dates of the Idol win to thank my family, friends and fans who made that moment in my life possible 0:5919.8K views7887987",1,987,78,87,,@americanidol,0,288
4 Years of FAN,"7:28 PM · May 13, 2019",BryndenBFish@BryndenBFish,"You think George RR Martin has sat on the books for 4 years, taking heaps of fan abuse, losing out on hundreds of millions of dollars  and as an artist allowing someone to cross the finish line for a series he started 28 years ago? Really? REALLY!?87109",0,109,8,7,,,0,253
4 Years of FAN,"6:00 AM · May 13, 2019",Tsz Ying Yu@adayu27,"It seems some fans didn't know, it's a video in 2015, 4 years ago! And it's a small (kind of private) fan meeting... 
Everyone may have varied opinions towards the content.
But as a fan, I think we should think about the reason of exposing that video now and the intention behind.13868",0,68,1,38,,,0,285
4 Years of FAN,"7:22 PM · May 12, 2019",Neil Reynolds@neilreynoldsnfl,"Interviewed Rodgers about 4 years ago and he was a Liverpool fan. Even had a shirt signed by the Istanbul team on the wall of his den Quote TweetNFL UK@NFLUK · May 12, 2019There's one guy we know who's hoping for a @ManCity win today... 

@AaronRodgers12 talking about his love for The Citizens 0:5323.4K views4961313",1,313,49,61,,,0,317
4 Years of FAN,"9:05 PM · May 7, 2019",7.@FutbolMuu,Imagine being a Lionel Messi fan and seeing your biggest rival win 3 consecutive Champions League titles and 4 in 5 years. Watch him have the same amount of titles the club you play for has. Then finally he gets knocked out only for you to get knocked out in the next round.GIF5236440,1,440,5,236,,,0,284
4 Years of FAN,"1:34 AM · May 6, 2019",em@lostinmyblood,"So to clear some things i've been a fan of jb for 4 years I still like him and stream his music .. but dude this is soo uncool and unnecessary what is this ? can he let shawn just breath let's not forget about hailey "" the real prince of POP "" so childish 
they for together ..4741",1,41,4,7,,,0,281
4 Years of FAN,"8:01 PM · May 4, 2019",T A T I C@static_alexx,happy bday @snailmusic  4 years of being a fan and you’ll always be my # 11120,0,20,1,1,,@snailmusic,0,78
4 Years of FAN,"1:09 PM · May 4, 2019",gabrielle. | nsfr.@PILIPINHES,half of the kpop fandom are just 1d fans that waited too much for their favorite group to come back for almost 4 years already and i’m one of them627176,0,176,6,27,,,0,152
4 Years of FAN,"1:15 AM · May 3, 2019",Flame@Flameshado1,"Replying to @DreamNekoTVI saw everything that happened.. I'm glad to see you're using this incident to promote positivity! <3 Here's a bunch of older fan art and a small sample of past emotes I've made - some are like 4 years old, some newer and better - happy to share, you're an inspiration2262",0,62,2,2,,@DreamNekoTV,0,296
4 Years of FAN,"3:35 PM · May 1, 2019",Jen - CHANWOO’s Changu @chanyo0126,"Dont ppl get it? You can easily say get over it bc you’re not the ones who are hurt in this situation. You can easily move on and enjoy everything but not us,  had never been us through this 4 years of being in this fan f*cking dom 1327",0,27,,13,,,0,236
4 Years of FAN,"12:56 AM · May 1, 2019",She •@aldenstunner,"This fan account will be dedicated to Alden Richards and DLSU Lady Spikers only. You can unfollow me if you want. 

Thank you for almost 4 years of happiness. Thank you too, @mainedcm for being my inspiration before. 

This is sparklingmadam, magpapahinga na. Peace out! 433116",0,116,4,33,,@mainedcm,0,277
4 Years of FAN,"7:18 PM · Apr 30, 2019",YesterdaysStars@YesterdaysStars," would you settle for 4 or 5 years without trophies but watching a team of players who come through the ranks that care 
playing in front of fans that really care no half and halfs  
managed by a manager that truly cares
run by people that really care about this club ?8410234",0,234,84,10,,,0,276
4 Years of FAN,"5:55 PM · Apr 29, 2019",Nick Baumgardner@nickbaumgardner,"-Had a Michigan fan tell me 21 picks in 4 years wasn't enough.  
- Michigan State fan makes his appearance on cue. 
- Story really has more to do with 2020 than any of this stuff anyway. 

What do we say to the God of Death?Quote Tweetˢᵉᵒᵘˡʲᵃᵃ@Seouljaa · Apr 29, 2019Replying to @nickbaumgardner and @freepHmm but does he win?GIF14181",1,81,14,1,,,0,334
4 Years of FAN,"7:12 AM · Apr 23, 2019",My Old Man Said@oldmansaid,"OTD 23rd April 2016: #AVFC 2 Southampton 4. Villa managed by caretaker manager Eric Black slipped to their 10th straight defeat. Fans protest on 74th minute, paper planes on pitch, boos etc. Bottom of league with 16 pts from 36 games. Fast forward 3 years - TEN STRAIGHT WINS. UTV1158335",1,335,11,58,#AVFC,,0,287
4 Years of FAN,"2:13 PM · Apr 20, 2019",Si Steers@sisteers,Although born & bred in Brighton I’ve been an #LFC fan since 4 years old and they are my first and only love. But I do care about my local club and if Brighton nicked something from City to stay up and hand us the title I’ll be drunk for the rest of 2019 at least!!617367,0,367,6,17,#LFC,,0,271
4 Years of FAN,"11:01 AM · Apr 20, 2019", | shane ⁷@frvrkookie,"being a kpop idol isn’t easy. you’ll train almost 1/4 of your life, be in the industry & jailed in a contract for how many years. tiring is it? but the reward you got are your fans. — 
i hope, we’re not that kind of fan who’ll not allow them to be happy with the person they love.11234",0,34,1,12,,,0,285
4 Years of FAN,"12:35 AM · Apr 19, 2019",Tammi Reiss@TReiss32,"Thank you Syracuse from the bottom of my .. administration, the staff,support staff, fans, and most of all, the playersAn unbelievable 4 years of my life!!#1718542",0,542,17,18,,,0,163
4 Years of FAN,"5:00 PM · Apr 18, 2019",NFL@NFL,"Meet our superfan finalists! 

ONE of them is going home with the most epic NFL prize of all time -  years of season tickets! Tune-in to the NFL Draft on 4/25 to see who’s  crowned  the ultimate fan and gets to attend a century of home games.0:1158.7K views1027183",1,183,10,27,,,0,264
4 Years of FAN,"4:05 PM · Apr 15, 2019",Every Life@ELHAE,"About 2 years ago I came across a k pop group called Monsta X. Soon after i learned one of the members named I.M. was a fan of mine and wanted to work together on something. After all this time I’m happy to say it’s coming. 
4.19.19 you’ll hear “Horizon”.5148.3K25.3K",1,25.3K,514,8.3K,,,0,267
4 Years of FAN,"12:11 AM · Apr 15, 2019",Todd Pollock@ToddVGK,"4 years ago we had nothing , 3 years ago we had a glimmer of hope , 2 years ago we had the franchise and last year we had an incredible run. So blessed to work with a great team and have the best fans in the NHL. Welcome 2 impossible take 2!825342",1,342,8,25,,,0,247
4 Years of FAN,"4:05 PM · Apr 13, 2019",Sky Bet@SkyBet," @SunderlandAFC v @Coventry_City will live on in the memories of Cov fans for years to come.

12' 0-1
15' 1-1
18' 1-2
25' 1-3
41' 2-3
45' 3-3
55' 3-4
69' 4-4
78' 4-5

 Box office. 
 What. A. Game. #PUSB10129549",0,549,10,129,#PUSB,"@SunderlandAFC,@Coventry_City",0,210
4 Years of FAN,"9:21 PM · Apr 12, 2019",Tyler | Code WILDCAT@I_AM_WILDCAT,Replying to @Ac1dPrincessThat friend is my girlfriend of 4 years. Obviously you were such a big fan seeing as you didn’t know that. And you insulted her line of work without actually knowing anything about how much good zoos do for animal conservation and species protection.42451.5K,0,1.5K,42,45,,@Ac1dPrincess,0,283
4 Years of FAN,"8:27 PM · Apr 12, 2019",Ryan Held@CoachRHeld,I feel blessed everyday to work for Coach Frost.  It’s been a heck of fun ride for three years.  Spring Game number 4 tomorrow.  The program is getting better.  Out on the road Monday to spring recruit.  Thanks in advance to all the great fans that will sell the game out. #Finish18682.2K,1,2.2K,18,68,#Finish,,0,288
4 Years of FAN,"8:54 PM · Mar 31, 2019",Lee Gunner @LeeGunner82,"Spurs fan talking about banter era 

No title in 58 years 
No fa cup in 28 years 
No league cup in 11 years 

Record breaking amount of semi finals lost

Put the pressure on 

Title race to hanging on to top 4

Least your club shop has the most floor space

#Mugs

Quote TweetOdyssey@7Sonaldo · Mar 31, 2019Replying to @LeeGunner82At least we didn’t create a banter era solely based on 40 year old men trying to get our greatest manager sacked1123134",0,134,11,23,#Mugs,,0,450
4 Years of FAN,"3:22 PM · Mar 31, 2019",Adam Smith@adamsmith_4,"I’m so thankful for everyone who made Bowling Green my second home. To the fans, my coaches, and my teammates; I’m truly blessed to have shared so many lifelong memories. Thank you for the best 4 years of my life! @BGFalconHockey is incomparable. Officially a proud alumni915452",0,452,9,15,,@BGFalconHockey,0,278
4 Years of FAN,"5:32 PM · Mar 29, 2019",NFL@NFL,"One team’s biggest fan is going to win  years of season tickets. Make sure it’s you .

Enter the “Tickets for 100” Contest before Sunday 4/7. Post a  or  proving you’re a die-hard fan and tag #NFL100Contest and @NFL to be eligible.

More details: http://on.nfl.com/RU0trF47.2K views0:00 / 0:153068380",1,380,30,68,#NFL100Contest,@NFL,1,300
